"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.702186234E0	1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
2.704269436E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
2.706348385E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
2.708449254E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.710538264E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.712626511E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
2.714710607E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.716797785E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
2.718885890E0	2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
2.720973608E0	2.443460980E-3	-2.290744567E-3	1.221730490E-3	3.565198119E-3
2.723059943E0	1.221730490E-3	-1.069014193E-3	1.221730490E-3	2.031758383E-3
2.725153174E0	2.443460980E-3	-1.069014193E-3	-1.221730490E-3	2.933584548E-3
2.727256984E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
2.729322516E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
2.731409329E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
2.733491289E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
2.735580858E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
2.737658464E0	1.221730490E-3	-1.069014193E-3	1.221730490E-3	2.031758383E-3
2.739758826E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.741846361E0	2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
2.743934730E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.746008257E0	1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
2.748103460E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
2.750174872E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.752287127E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.754371518E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
2.756463905E0	3.665191587E-3	1.374446787E-3	0.000000000E0	3.914426310E-3
2.758541927E0	2.443460980E-3	-1.069014193E-3	-1.221730490E-3	2.933584548E-3
2.760620520E0	2.443460980E-3	1.527163113E-4	-2.443460980E-3	3.458948597E-3
2.762720039E0	-2.443460980E-3	1.374446787E-3	-2.443460980E-3	3.718885195E-3
2.764807288E0	-2.443460980E-3	1.374446787E-3	-1.221730490E-3	3.058141744E-3
2.766897376E0	-4.886921961E-3	1.374446787E-3	-1.374446787E-3	5.259297880E-3
2.768981920E0	-3.665191587E-3	2.596177394E-3	-1.374446787E-3	4.697112986E-3
2.771070207E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
2.773156247E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.775241391E0	3.665191587E-3	-1.069014193E-3	-1.221730490E-3	4.008621472E-3
2.777324347E0	6.108652335E-3	-1.069014193E-3	0.000000000E0	6.201485684E-3
2.779418759E0	2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
2.781506223E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.783595212E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.785680896E0	-3.665191587E-3	-1.069014193E-3	0.000000000E0	3.817907898E-3
2.787769721E0	-2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
2.789855293E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.791943489E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.794033669E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.796122393E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.798191962E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.800291878E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.802378568E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
2.804470945E0	-2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
2.806554299E0	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
2.808642382E0	-3.665191587E-3	1.374446787E-3	-1.221730490E-3	4.100653452E-3
2.810729887E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
2.812816160E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
2.814900155E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
2.816974749E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
2.819065947E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
2.821166837E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
2.823256132E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
2.825343678E0	-1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
2.827425189E0	-1.221730490E-3	-2.290744567E-3	-1.221730490E-3	2.869278908E-3
2.829502633E0	-2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
2.831602365E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
2.833689605E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
2.835780506E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
2.837862435E0	-2.443460980E-3	1.374446787E-3	-1.221730490E-3	3.058141744E-3
2.839939615E0	-2.443460980E-3	1.374446787E-3	-1.221730490E-3	3.058141744E-3
2.842040261E0	-2.443460980E-3	1.527163113E-4	-2.443460980E-3	3.458948597E-3
2.844126586E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
2.846211466E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.848285298E0	-0.000000000E0	-2.290744567E-3	0.000000000E0	2.290744567E-3
2.850375996E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
2.852477650E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
2.854567850E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.856654753E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
2.858738107E0	-2.443460980E-3	-1.069014193E-3	-1.221730490E-3	2.933584548E-3
2.860826964E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
2.862912607E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.864998057E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
2.867072031E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
2.869162384E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
2.871260579E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
2.873339752E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
2.875440287E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
2.877524983E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
2.879615539E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.881699086E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
2.883786865E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
2.885870992E0	2.443460980E-3	-1.069014193E-3	-1.221730490E-3	2.933584548E-3
2.887948933E0	1.221730490E-3	1.527163113E-4	-2.443460980E-3	2.736137647E-3
2.890036855E0	2.443460980E-3	-2.290744567E-3	-2.443460980E-3	4.145903255E-3
2.892136749E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
2.894222880E0	1.221730490E-3	1.374446787E-3	-2.443460980E-3	3.058141744E-3
2.896300456E0	2.443460980E-3	1.527163113E-4	-2.443460980E-3	3.458948597E-3
2.898398600E0	1.221730490E-3	1.374446787E-3	-2.443460980E-3	3.058141744E-3
2.900485616E0	-1.221730490E-3	1.527163113E-4	-3.665191587E-3	3.866468289E-3
2.902576151E0	1.221730490E-3	-1.221730490E-3	-4.886921961E-3	5.183363486E-3
2.904660431E0	1.374446787E-3	-0.000000000E0	-4.886921961E-3	5.076525408E-3
2.906741180E0	1.221730490E-3	-1.221730490E-3	-4.886921961E-3	5.183363486E-3
2.908808706E0	1.374446787E-3	-1.221730490E-3	-6.108652335E-3	6.379448464E-3
2.910909821E0	1.374446787E-3	-0.000000000E0	-7.330383174E-3	7.458124526E-3
2.913010163E0	2.596177394E-3	1.221730490E-3	-6.108652335E-3	6.748955163E-3
2.915102530E0	2.596177394E-3	1.221730490E-3	-6.108652335E-3	6.748955163E-3
2.917186767E0	1.527163113E-4	-1.221730490E-3	-6.108652335E-3	6.231499098E-3
2.919271332E0	2.596177394E-3	-1.221730490E-3	-7.330383174E-3	7.871929873E-3
2.921359772E0	2.596177394E-3	2.443460980E-3	-6.108652335E-3	7.072925277E-3
2.923446758E0	1.374446787E-3	-1.221730490E-3	-6.108652335E-3	6.379448464E-3
2.925533744E0	2.596177394E-3	-1.221730490E-3	-6.108652335E-3	6.748955163E-3
2.927619172E0	3.817907767E-3	-1.221730490E-3	-7.330383174E-3	8.354852637E-3
2.929693004E0	3.817907767E-3	-1.221730490E-3	-7.330383174E-3	8.354852637E-3
2.931788077E0	2.596177394E-3	-0.000000000E0	-6.108652335E-3	6.637452102E-3
2.933882234E0	2.596177394E-3	-1.221730490E-3	-7.330383174E-3	7.871929873E-3
2.935973624E0	1.374446787E-3	-0.000000000E0	-7.330383174E-3	7.458124526E-3
2.938061035E0	2.596177394E-3	1.221730490E-3	-7.330383174E-3	7.871929873E-3
2.940144736E0	1.527163113E-4	-0.000000000E0	-7.330383174E-3	7.331973796E-3
2.942232494E0	1.374446787E-3	-0.000000000E0	-7.330383174E-3	7.458124526E-3
2.944320812E0	1.374446787E-3	-0.000000000E0	-8.552113548E-3	8.661856043E-3
2.946407045E0	1.527163113E-4	-1.221730490E-3	-7.330383174E-3	7.433065662E-3
2.948495097E0	1.527163113E-4	1.221730490E-3	-7.330383174E-3	7.433065662E-3
2.950581676E0	1.527163113E-4	-1.221730490E-3	-7.330383174E-3	7.433065662E-3
2.952668937E0	1.527163113E-4	1.221730490E-3	-7.330383174E-3	7.433065662E-3
2.954757133E0	-1.069014193E-3	-1.221730490E-3	-6.108652335E-3	6.320684305E-3
2.956839611E0	1.527163113E-4	1.221730490E-3	-6.108652335E-3	6.231499098E-3
2.958911175E0	1.374446787E-3	-1.221730490E-3	-6.108652335E-3	6.379448464E-3
2.961017833E0	1.374446787E-3	-1.221730490E-3	-6.108652335E-3	6.379448464E-3
2.963106396E0	3.665191587E-3	-0.000000000E0	-3.665191587E-3	5.183363651E-3
2.965198630E0	-1.221730490E-3	-1.069014193E-3	-3.665191587E-3	4.008621472E-3
2.967280366E0	-0.000000000E0	1.374446787E-3	-3.665191587E-3	3.914426310E-3
2.969367851E0	1.221730490E-3	1.221730490E-3	-3.665191587E-3	4.052021736E-3
2.971464083E0	-3.665191587E-3	1.527163113E-4	-4.886921961E-3	6.110561177E-3
2.973571820E0	-1.221730490E-3	-1.221730490E-3	-4.886921961E-3	5.183363486E-3
2.975629915E0	-1.221730490E-3	-2.290744567E-3	-2.443460980E-3	3.565198119E-3
2.977710410E0	-2.443460980E-3	-1.069014193E-3	-2.443460980E-3	3.617152813E-3
2.979765637E0	1.221730490E-3	-0.000000000E0	-3.665191587E-3	3.863451146E-3
2.981878990E0	-1.221730490E-3	1.527163113E-4	-2.443460980E-3	2.736137647E-3
2.983979017E0	-1.221730490E-3	1.527163113E-4	-2.443460980E-3	2.736137647E-3
2.986073693E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
2.988158205E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
2.990242352E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
2.992329816E0	-0.000000000E0	1.374446787E-3	-2.443460980E-3	2.803498802E-3
2.994417575E0	-0.000000000E0	-1.069014193E-3	-2.443460980E-3	2.667075722E-3
2.996502780E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
2.998588544E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.000667402E0	-3.665191587E-3	-1.069014193E-3	-1.221730490E-3	4.008621472E-3
3.002753706E0	-1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
3.004854231E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.006941561E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
3.009030561E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.011115461E0	1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
3.013196821E0	-0.000000000E0	1.374446787E-3	-2.443460980E-3	2.803498802E-3
3.015262830E0	1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
3.017352653E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
3.019448306E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
3.021535241E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
3.023629917E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.025712132E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.027794752E0	-1.221730490E-3	2.596177394E-3	0.000000000E0	2.869279082E-3
3.029889621E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.031976657E0	-2.443460980E-3	1.527163113E-4	1.221730490E-3	2.736137647E-3
3.034066715E0	1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
3.036149448E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.038231764E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.040324761E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
3.042409611E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.044503493E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
3.046588272E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
3.048676893E0	-2.443460980E-3	1.374446787E-3	-1.221730490E-3	3.058141744E-3
3.050762750E0	-1.221730490E-3	2.596177394E-3	-1.221730490E-3	3.118555409E-3
3.052850407E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
3.054938827E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
3.057024733E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
3.059115289E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
3.061209487E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.063276779E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.065374119E0	-0.000000000E0	-1.069014193E-3	1.221730490E-3	1.623396666E-3
3.067458449E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.069551640E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
3.071637425E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
3.073723973E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
3.075812850E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
3.077905715E0	-1.221730490E-3	-1.069014193E-3	1.221730490E-3	2.031758383E-3
3.079986068E0	-2.443460980E-3	-1.069014193E-3	1.221730490E-3	2.933584548E-3
3.082073002E0	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
3.084158462E0	-1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
3.086247778E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.088336125E0	-1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
3.090422613E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
3.092510656E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
3.094598445E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
3.096684727E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.098771835E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.100859227E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
3.102946834E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
3.105034989E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
3.107121119E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.109208847E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.111294255E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.113373205E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
3.115474005E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.117572403E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.119662969E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
3.121748073E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
3.123831813E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.125918219E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
3.128000057E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.130094244E0	-1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
3.132177608E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
3.134256568E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.136353909E0	-0.000000000E0	-2.290744567E-3	0.000000000E0	2.290744567E-3
3.138444545E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.140533657E0	1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
3.142618557E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
3.144706001E0	3.665191587E-3	1.527163113E-4	-1.221730490E-3	3.866468289E-3
3.146793748E0	4.886921961E-3	1.527163113E-4	0.000000000E0	4.889307571E-3
3.148880845E0	8.552113548E-3	-2.290744567E-3	1.221730490E-3	8.937493060E-3
3.150967708E0	9.773843922E-3	-3.512475174E-3	1.527163113E-4	1.038695476E-2
3.153052670E0	7.330383174E-3	-3.512475174E-3	0.000000000E0	8.128468449E-3
3.155136644E0	6.108652335E-3	-1.069014193E-3	0.000000000E0	6.201485684E-3
3.157235348E0	3.665191587E-3	-1.069014193E-3	0.000000000E0	3.817907898E-3
3.159317908E0	2.443460980E-3	3.817907767E-3	-1.221730490E-3	4.694629557E-3
3.161403489E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.163470445E0	2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
3.165552690E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
3.167666297E0	3.665191587E-3	-1.221730490E-3	-2.443460980E-3	4.571297007E-3
3.169757758E0	4.886921961E-3	-1.221730490E-3	-3.665191587E-3	6.229627678E-3
3.171848406E0	3.665191587E-3	-2.443460980E-3	-3.665191587E-3	5.730424094E-3
3.173923286E0	5.039638374E-3	-0.000000000E0	-6.108652335E-3	7.919191138E-3
3.175989662E0	2.596177394E-3	-1.221730490E-3	-6.108652335E-3	6.748955163E-3
3.178090593E0	1.527163113E-4	-0.000000000E0	-6.108652335E-3	6.110560990E-3
3.180190121E0	-1.069014193E-3	1.221730490E-3	-6.108652335E-3	6.320684305E-3
3.182283180E0	-2.443460980E-3	1.527163113E-4	-3.665191587E-3	4.407658472E-3
3.184368120E0	-1.221730490E-3	-1.221730490E-3	-4.886921961E-3	5.183363486E-3
3.186452441E0	1.221730490E-3	-1.069014193E-3	-2.443460980E-3	2.933584548E-3
3.188540727E0	-1.221730490E-3	-2.290744567E-3	-1.221730490E-3	2.869278908E-3
3.190626828E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.192714984E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.194803332E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
3.196885850E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
3.198963457E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
3.201064023E0	3.665191587E-3	-1.069014193E-3	0.000000000E0	3.817907898E-3
3.203151294E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.205242562E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.207325518E0	-1.221730490E-3	2.596177394E-3	0.000000000E0	2.869279082E-3
3.209413531E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
3.211502144E0	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
3.213587685E0	-3.665191587E-3	1.527163113E-4	1.221730490E-3	3.866468289E-3
3.215675281E0	-3.665191587E-3	-1.069014193E-3	0.000000000E0	3.817907898E-3
3.217762276E0	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
3.219851021E0	-2.443460980E-3	-2.290744567E-3	0.000000000E0	3.349330117E-3
3.221938088E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
3.224022001E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.226099984E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
3.228192890E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
3.230287077E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
3.232376514E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
3.234462991E0	2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
3.236549030E0	2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
3.238638049E0	4.886921961E-3	1.374446787E-3	0.000000000E0	5.076525408E-3
3.240723235E0	4.886921961E-3	1.527163113E-4	0.000000000E0	4.889307571E-3
3.242810942E0	6.108652335E-3	1.527163113E-4	0.000000000E0	6.110560990E-3
3.244897439E0	4.886921961E-3	-1.069014193E-3	-1.221730490E-3	5.149507063E-3
3.246984221E0	6.108652335E-3	-1.221730490E-3	-2.443460980E-3	6.691693381E-3
3.249089232E0	4.886921961E-3	-2.443460980E-3	-4.886921961E-3	7.330382941E-3
3.251172118E0	3.817907767E-3	1.221730490E-3	-4.886921961E-3	6.320684406E-3
3.253255421E0	1.374446787E-3	1.221730490E-3	-7.330383174E-3	7.557529149E-3
3.255356709E0	-2.290744567E-3	1.221730490E-3	-6.108652335E-3	6.637452027E-3
3.257419249E0	-2.290744567E-3	-0.000000000E0	-6.108652335E-3	6.524043533E-3
3.259509927E0	-1.069014193E-3	2.443460980E-3	-6.108652335E-3	6.665502701E-3
3.261592823E0	1.374446787E-3	-2.443460980E-3	-6.108652335E-3	6.721252776E-3
3.263684234E0	2.443460980E-3	-1.069014193E-3	-2.443460980E-3	3.617152813E-3
3.265771790E0	3.665191587E-3	-1.069014193E-3	-2.443460980E-3	4.532871306E-3
3.267858377E0	2.443460980E-3	1.527163113E-4	-2.443460980E-3	3.458948597E-3
3.269946583E0	2.443460980E-3	-1.221730490E-3	-3.665191587E-3	4.571297007E-3
3.272034789E0	1.221730490E-3	1.527163113E-4	-3.665191587E-3	3.866468289E-3
3.274115489E0	1.221730490E-3	-1.221730490E-3	-3.665191587E-3	4.052021736E-3
3.276184834E0	1.221730490E-3	-1.069014193E-3	-2.443460980E-3	2.933584548E-3
3.278294504E0	2.443460980E-3	-2.443460980E-3	-3.665191587E-3	5.037323942E-3
3.280383269E0	6.108652335E-3	-1.221730490E-3	-3.665191587E-3	7.227855014E-3
3.282477183E0	5.039638374E-3	-1.221730490E-3	-4.886921961E-3	7.125488515E-3
3.284557994E0	6.261368748E-3	1.221730490E-3	-7.330383174E-3	9.717606777E-3
3.286645599E0	3.817907767E-3	-0.000000000E0	-6.108652335E-3	7.203613889E-3
3.288734130E0	2.443460980E-3	-0.000000000E0	-3.665191587E-3	4.405012024E-3
3.290820333E0	-2.443460980E-3	-1.069014193E-3	-2.443460980E-3	3.617152813E-3
3.292908396E0	-3.665191587E-3	1.374446787E-3	-1.221730490E-3	4.100653452E-3
3.294987956E0	-2.443460980E-3	1.374446787E-3	-2.443460980E-3	3.718885195E-3
3.297046386E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
3.299140126E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
3.301257263E0	1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
3.303351237E0	2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
3.305439647E0	-0.000000000E0	-2.290744567E-3	0.000000000E0	2.290744567E-3
